NUMERO_FACTURA|ID_CONTRATO|VALOR_FACTURADO|FECHA_MAX_PAGO|FECHA_FACTURACION|FECHA_CORTE|CICLO_FACTURACION|CUENTA
001-230-005744022|109660200139322992|16.63|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555487595
001-230-005746629|110350200139319632|133.32|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555490553
001-230-005743360|108230200133683775|34.5|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8552203633
001-230-005748715|115000200139110833|20.7|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555401712
001-230-005746695|124550200121487099|21.85|18/07/2025 00:00:00|06/07/2025 21:39:36|06/07/2025 00:00:00|26|8546698434
001-230-005743608|123270200137311894|18.4|14/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8554482665
001-230-005744854|123030200138532150|24.38|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8555098016
001-230-005739154|112690200139116988|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555397849
001-230-005742661|118430200125387771|17.25|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8549203030
001-230-005739341|125380200133388884|20.7|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8552453762
001-230-005744035|109910200133655541|19.55|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8552612334
001-230-005737033|114170200133696057|29.9|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8552204640
001-230-005744631|109720200134117646|20.32|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8552197686
001-230-005737342|100210200134127364|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552225341
001-230-005749368|100580200133385312|21.85|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552479585
001-230-005746733|108520200133383251|23.0|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8552483472
001-230-005744156|110410200134497593|15.52|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8553142649
001-230-005746729|107390200121503683|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8547292013
001-230-005736839|111850200126048220|17.25|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8549329684
001-230-005737091|112680200120033819|34.5|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8546612806
001-230-005746354|107720200122718514|19.55|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8547840882
001-230-005736889|112030200124286732|17.25|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8548549967
001-230-005750370|115180200120179759|29.9|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8546699152
001-230-005742064|119800200126050915|19.55|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8549327375
001-230-005739800|120430200121364392|24.38|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8547185349
001-230-005736100|113550200136425160|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554229282
001-230-005743221|107930200136390493|25.87|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554183079
001-230-005737048|100000200136407593|16.1|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554208909
001-230-005744958|107320200132156830|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552049362
001-230-005746471|124680200120048328|19.55|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8546631022
001-230-005747220|114440200122976746|45.79|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8548020601
001-230-005738143|111230200138576656|11.5|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555101858
001-230-005739054|113650200125415836|23.0|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8549165080
001-230-005747714|102720200132163396|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8552034623
001-230-005748173|103060200129046947|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8550376330
001-230-005744724|109960200127465713|19.78|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8549326768
001-230-005741016|104320200132275051|23.23|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551309633
001-230-005737373|127490200124235803|24.15|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8547956830
001-230-005744448|107120200122914136|24.15|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8547959074
001-230-005744830|123850200121355075|24.15|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8547165981
001-230-005740108|105160200135452202|20.7|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553533596
001-230-005750243|115180200121338231|19.55|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8547169561
001-230-005742227|119160200121359207|19.55|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8547196022
001-230-005744432|110190200135455841|15.4|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553463639
001-230-005737319|127300200129049960|59.8|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8550360730
001-230-005739967|106010200130847712|60.95|18/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8551305210
001-230-005744726|110650200122912447|21.85|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8547955082
001-230-005746958|110440200136302822|25.3|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554138282
001-230-005745640|122340200139329036|16.63|14/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8555481697
001-230-005739625|120880200138567232|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555103682
001-230-005741341|106950200139320564|16.63|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555484625
001-230-005741967|119790200139321835|10.05|14/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8555495537
001-230-005743999|109350200139322268|11.88|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555490589
001-230-005743488|124250200139319659|16.63|14/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8555477663
001-230-005740854|118710200139283740|34.46|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8555339152
001-230-005747106|102190200139325951|16.63|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555478688
001-230-005737491|127770200139313918|12.12|14/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8555487461
001-230-005740887|106530200139326441|16.63|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555495577
001-230-005747753|103260200139327816|19.01|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555494624
001-230-005748900|102220200138563786|18.63|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555100712
001-230-005743721|124500200139322320|16.63|14/07/2025 00:00:00|06/07/2025 21:39:36|06/07/2025 00:00:00|26|8555492577
001-230-005745595|107300200139321021|57.18|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555475711
001-230-005749091|100370200139329687|16.63|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555476767
001-230-005750424|102740200139328738|16.63|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555481694
001-230-005744960|107320200139321111|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555356468
001-230-005739872|106070200139331206|16.63|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555479750
001-230-005749238|115300200139328560|10.05|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8555476761
001-230-005741744|120690200139329633|16.63|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555486669
001-230-005738510|113370200139329983|16.63|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555490662
001-230-005743408|109760200139314848|11.88|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555496409
001-230-005740915|118610200139320241|19.01|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555491538
001-230-005747979|100760200138447267|20.93|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555042617
001-230-005737171|126160200139330337|10.05|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8555479745
001-230-005746162|107540200139319209|11.88|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555496505
001-230-005748128|115320200139322181|16.63|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555492574
001-230-005748258|101480200139090726|12.65|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555388398
001-230-005739356|105990200139275937|17.17|14/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8555433807
001-230-005738964|112130200139289197|25.3|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555340153
001-230-005740587|120620200139118729|14.95|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555406796
001-230-005739610|104260200134981673|20.7|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553336222
001-230-005738303|125920200134986785|20.7|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8553307134
001-230-005745034|108000200134973388|11.5|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553349106
001-230-005738442|113970200135262392|22.08|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553563004
001-230-005742750|118120200134985625|22.08|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553338237
001-230-005749190|116770200135272628|9.76|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8553522389
001-230-005737169|125740200135273119|16.1|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8553476364
001-230-005738205|127550200135261459|19.55|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8553557004
001-230-005740941|104000200135266250|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553570010
001-230-005746573|107730200135273687|23.0|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553544016
001-230-005739480|106580200135273112|31.45|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553573006
001-230-005742261|104940200135447068|19.55|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553557029
001-230-005743700|108030200135273444|18.4|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553521377
001-230-005736094|113610200135264735|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8553522157
001-230-005747408|114550200135456431|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8553534680
001-230-005740850|118730200135449350|24.15|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8553559020
001-230-005739843|103690200135459344|18.4|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553532663
001-230-005750347|116780200135458343|48.96|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8553534702
001-230-005750035|116910200135449891|31.96|14/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8553464550
001-230-005739218|110730200134107537|36.65|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552197681
001-230-005750272|115590200134102639|34.58|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8552198717
001-230-005736413|110890200136273320|18.63|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554061205
001-230-005746367|110320200136270518|23.0|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8554084121
001-230-005740767|119560200136272076|22.19|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8554081154
001-230-005745338|121630200136276589|24.38|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8554088271
001-230-005740906|118780200136414703|20.7|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8554181083
001-230-005739299|127410200136317342|18.4|14/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8554140535
001-230-005747360|101330200136350954|23.0|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554179066
001-230-005746065|122660200136369218|12.65|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8554218551
001-230-005744443|107550200136380304|20.7|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554164151
001-230-005747119|101020200134866580|20.7|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553290985
001-230-005750109|102840200134979775|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553330219
001-230-005736071|110980200135266755|16.1|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553539214
001-230-005739133|111080200134983632|20.7|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553347097
001-230-005739789|118030200134973274|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553327123
001-230-005745392|124690200135263621|23.23|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8553572006
001-230-005748466|100340200134978140|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553344130
001-230-005736678|127980200134979889|19.55|18/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8553326231
001-230-005749299|100270200135446964|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553500031
001-230-005749973|102880200135272068|18.4|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553532337
001-230-005736984|113920200135264557|16.1|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553540151
001-230-005745899|122170200135271302|16.1|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8553534340
001-230-005737132|112830200135272145|18.63|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553536343
001-230-005749835|101970200135278041|39.77|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553531464
001-230-005748787|102120200135259478|22.08|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553479011
001-230-005741628|118810200135262453|20.7|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8553547005
001-230-005739780|105020200134978060|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553332130
001-230-005741667|120980200135448616|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553562010
001-230-005739273|110790200135451863|23.0|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553530611
001-230-005739932|120840200135446814|20.7|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553526028
001-230-005737528|126390200134870999|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8553361071
001-230-005742640|121350200135273491|16.1|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8553523382
001-230-005747963|117320200135794340|21.85|18/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8553891072
001-230-005745160|109900200135792134|18.4|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553884025
001-230-005746941|123360200136282624|21.85|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8554081445
001-230-005736968|111400200136277843|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554063319
001-230-005746526|122460200136276073|19.66|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8554076256
001-230-005748660|116850200136282100|21.85|18/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8554067449
001-230-005744770|107800200136298915|16.1|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554146174
001-230-005743050|120080200136338051|28.75|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8554188061
001-230-005745146|108870200132167078|11.5|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8552041621
001-230-005741893|106210200129113028|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550839861
001-230-005743038|120080200126058358|22.08|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8549365328
001-230-005738789|114080200135492113|14.03|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553649137
001-230-005740591|120990200135268176|16.33|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553475200
001-230-005749240|116430200125248279|23.23|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8549083222
001-230-005748493|116110200127446767|20.7|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8550113093
001-230-005739466|120510200129073142|17.25|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8550376342
001-230-005739627|118000200129059399|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550341748
001-230-005746499|107350200132254631|24.15|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552100011
001-230-005738221|126910200138568166|16.1|14/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8555098766
001-230-005740221|104400200121504899|21.85|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8547279012
001-230-005749361|117760200135271890|23.0|18/07/2025 00:00:00|06/07/2025 21:39:40|06/07/2025 00:00:00|26|8553526021
001-230-005740817|119730200134846427|23.23|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8553312609
001-230-005739971|106000200136908904|23.23|18/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8554416993
001-230-005748693|116290200128671474|19.55|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8550674378
001-230-005741272|105850200132257012|23.0|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8551941498
001-230-005739286|114060200132162590|19.78|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8552036587
001-230-005744058|123400200127564395|20.7|18/07/2025 00:00:00|06/07/2025 21:39:27|06/07/2025 00:00:00|26|8549769637
001-230-005748377|115770200138541617|19.66|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8555014242
001-230-005744173|122600200124207775|22.08|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8547948364
001-230-005748948|100720200136306646|18.4|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554143377
001-230-005743000|118900200136212690|18.4|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8554045097
001-230-005741218|119250200129047490|19.55|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8550353677
001-230-005748349|103510200122930822|23.0|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8547969089
001-230-005745389|124690200122680987|24.15|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8547840019
001-230-005739936|118040200132295806|32.05|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8551307677
001-230-005739028|126300200126028495|29.15|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8549339362
001-230-005744837|124170200122891433|19.55|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8547951039
001-230-005745665|124160200122930484|19.55|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8547974036
001-230-005744031|109870200133652724|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8552612254
001-230-005741716|118880200125372123|60.95|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8549135153
001-230-005745180|121990200129086659|19.55|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8550370354
